month,2019,2020
1,0.3894717418810628,0.4710927473628197
2,0.381269769543606,0.4916336035880628
3,0.4538450763412243,0.6463303440554921
4,0.4355077160606215,0.8472289676757865
5,0.44197650301829533,0.7658999324205942
6,0.4476520479226895,NA
7,0.48723118279569894,NA
8,0.4755951733884118,NA
9,0.4873487660442581,NA
10,0.4078466545060086,NA
11,0.4105833757147996,NA
12,0.401037535098654,NA
